BIÊN BẢN NGHIỆM THU KIÊM YÊU CẦU CẬP NHẬT HỆ THỐNG (NHSV - HỆ THỐNG PHÁI SINH WTS)																	
		Tester/BA	CS	IT	DVTC												
	Tổng số case test	524	524	0	0												
Test result	Passed	262	290	288	0												
	Failed	4	12	12	0												
	N/A	258	0	218	0												
STT	Chức năng	Summary (Kịch bản kiểm thử)	Tiền điều kiện	Action (Các bước thực hiện)	Expect result (Kết quả mong muốn)	Ghi chú	Phong ban Test	KẾT QUẢ TEST UAT			KẾT QUẢ TEST Pilot						
								Tester	CS	DVTC	Tester	CS	DVTC				
1. Thị trường																	
Bảng giá phái sinh																	
TC_159			Đã thực hiện đặt lệnh BÁN mã HĐ A thành công	Bước 1: Đăng nhập TKCK- sub 80 Bước 2: Chọn lệnh MUA Bước 3: Chọn mã HĐ A Bước 4: Nhập thông tin KL =1, Loại lệnh LO Bước 5: Bấm Đặt lệnh	Bước 5: Thông báo Không được đặt lệnh mua bán cùng phiên		DVKH	N/A	N/A								
TC_160			Đã thực hiện đặt lệnh MUA mã HĐ A thành công	Bước 1: Đăng nhập TKCK- sub 80 Bước 2: Chọn lệnh BÁN Bước 3: Chọn mã HĐ B Bước 4: Nhập thông tin KL =1, Loại lệnh LO Bước 5: Bấm Đặt lệnh	Bước 5: Đặt lệnh thành công		DVKH	N/A	N/A								
TC_161			Đã thực hiện đặt lệnh BÁN mã HĐ A thành công	Bước 1: Đăng nhập TKCK- sub 80 Bước 2: Chọn lệnh MUA Bước 3: Chọn mã HĐ B Bước 4: Nhập thông tin KL =1, Loại lệnh LO Bước 5: Bấm Đặt lệnh	Bước 5: Đặt lệnh thành công		DVKH	N/A	N/A								
TC_162		Mua bán cùng phiên liên tục	Đã thực hiện đặt lệnh MUA mã HĐ A thành công	Bước 1: Đăng nhập TKCK- sub 80 Bước 2: Chọn lệnh BÁN Bước 3: Chọn mã HĐ A Bước 4: Nhập thông tin KL =1, Loại lệnh LO Bước 5: Bấm Đặt lệnh	Bước 5: Đặt lệnh thành công		DVKH	PASS	PASS								
TC_163			Đã thực hiện đặt lệnh BÁN mã HĐ A thành công	Bước 1: Đăng nhập TKCK- sub 80 Bước 2: Chọn lệnh MUA Bước 3: Chọn mã HĐ A Bước 4: Nhập thông tin KL =1, Loại lệnh LO Bước 5: Bấm Đặt lệnh	Bước 5: Đặt lệnh thành công		DVKH	PASS	PASS								
TC_164			Đã thực hiện đặt lệnh MUA mã HĐ A thành công	Bước 1: Đăng nhập TKCK- sub 80 Bước 2: Chọn lệnh BÁN Bước 3: Chọn mã HĐ B Bước 4: Nhập thông tin KL =1, Loại lệnh LO Bước 5: Bấm Đặt lệnh	Bước 5: Đặt lệnh thành công		DVKH	PASS	PASS								
TC_165			Đã thực hiện đặt lệnh BÁN mã HĐ A thành công	Bước 1: Đăng nhập TKCK- sub 80 Bước 2: Chọn lệnh MUA Bước 3: Chọn mã HĐ B Bước 4: Nhập thông tin KL =1, Loại lệnh LO Bước 5: Bấm Đặt lệnh	Bước 5: Đặt lệnh thành công		DVKH	PASS	PASS								
TC_166		Mua bán cùng phiên ATC	Đã thực hiện đặt lệnh MUA mã HĐ A thành công	Bước 1: Đăng nhập TKCK- sub 80 Bước 2: Chọn lệnh BÁN Bước 3: Chọn mã HĐ A Bước 4: Nhập thông tin KL =1, Loại lệnh LO Bước 5: Bấm Đặt lệnh	Bước 5: Thông báo Không được đặt lệnh mua bán cùng phiên		DVKH	N/A	N/A								
TC_167			Đã thực hiện đặt lệnh BÁN mã HĐ A thành công	Bước 1: Đăng nhập TKCK- sub 80 Bước 2: Chọn lệnh MUA Bước 3: Chọn mã HĐ A Bước 4: Nhập thông tin KL =1, Loại lệnh LO Bước 5: Bấm Đặt lệnh	Bước 5: Thông báo Không được đặt lệnh mua bán cùng phiên		DVKH	N/A	N/A								
TC_168			Đã thực hiện đặt lệnh MUA mã HĐ A thành công	Bước 1: Đăng nhập TKCK- sub 80 Bước 2: Chọn lệnh BÁN Bước 3: Chọn mã HĐ B Bước 4: Nhập thông tin KL =1, Loại lệnh LO Bước 5: Bấm Đặt lệnh	Bước 5: Đặt lệnh thành công		DVKH	N/A	N/A								
TC_169			Đã thực hiện đặt lệnh BÁN mã HĐ A thành công	Bước 1: Đăng nhập TKCK- sub 80 Bước 2: Chọn lệnh MUA Bước 3: Chọn mã HĐ B Bước 4: Nhập thông tin KL =1, Loại lệnh LO Bước 5: Bấm Đặt lệnh	Bước 5: Đặt lệnh thành công		DVKH	N/A	N/A								
TC_170	Kiểm tra nhập giá đặt lệnh LO	HĐTL TPCP và HĐTL chỉ số		Bước 1: Đăng nhập TKCK- sub 80 Bước 2: Chọn lệnh MUA Bước 3: Chọn mã HĐ Bước 4: Chọn Loại lệnh LO Bước 5: Nhập KL = 1 Bước 6: Nhập giá đặt  < giá sàn Bước 7: Bấm Đặt lệnh	Bước 7: Thông báo Giá nằm ngoài khoảng trần sàn, lệnh đặt không thành công		DVKH	PASS	PASS								
TC_171				Bước 1: Đăng nhập TKCK- sub 80 Bước 2: Chọn lệnh MUA Bước 3: Chọn mã HĐ Bước 4: Chọn Loại lệnh LO Bước 5: Nhập KL = 1 Bước 6: Nhập giá đặt  > giá trần Bước 7: Bấm Đặt lệnh	Bước 7: Thông báo Giá nằm ngoài khoảng trần sàn, lệnh đặt không thành công		DVKH	PASS	PASS								
TC_172				Bước 1: Đăng nhập TKCK- sub 80 Bước 2: Chọn lệnh BÁN Bước 3: Chọn mã HĐ Bước 4: Chọn Loại lệnh LO Bước 5: Nhập KL = 1 Bước 6: Nhập giá đặt  < giá sàn Bước 7: Bấm Đặt lệnh	Bước 7: Thông báo Giá nằm ngoài khoảng trần sàn, lệnh đặt không thành công		DVKH	PASS	PASS								
TC_173				Bước 1: Đăng nhập TKCK- sub 80 Bước 2: Chọn lệnh BÁN Bước 3: Chọn mã HĐ Bước 4: Chọn Loại lệnh LO Bước 5: Nhập KL = 1 Bước 6: Nhập giá đặt  > giá trần Bước 7: Bấm Đặt lệnh	Bước 7: Thông báo Giá nằm ngoài khoảng trần sàn, lệnh đặt không thành công		DVKH	PASS	PASS								
TC_174		HĐTL chỉ số		Bước 1: Đăng nhập TKCK- sub 80 Bước 2: Chọn lệnh MUA Bước 3: Chọn mã HĐ Bước 4: Chọn Loại lệnh LO Bước 5: Nhập KL = 1 Bước 6: Nhập giá đặt  là số thập phân có từ 2 chữ số sau dấu phẩy trở lên Bước 7: Bấm Đặt lệnh	Bước 7: Hệ thống tự đồng làm tròn		DVKH	PASS	PASS					Nhập 2 số thập phân trở lên sau dấu phẩy hệ thống sẽ tự động làm tròn đến số thập phân thứ 1 => Không chặn => Vẫn nhập lệnh thành công			
TC_175				Bước 1: Đăng nhập TKCK- sub 80 Bước 2: Chọn lệnh BÁN Bước 3: Chọn mã HĐ Bước 4: Chọn Loại lệnh LO Bước 5: Nhập KL = 1 Bước 6: Nhập giá đặt  là số thập phân có từ 2 chữ số sau dấu phẩy trở lên Bước 7: Bấm Đặt lệnh	Bước 7: Hệ thống tự đồng làm tròn		DVKH	PASS	PASS					Nhập 2 số thập phân trở lên sau dấu phẩy hệ thống sẽ tự động làm tròn đến số thập phân thứ 1 => Không chặn => Vẫn nhập lệnh thành công			
TC_176		HĐTL TPCP		Bước 1: Đăng nhập TKCK- sub 80 Bước 2: Chọn lệnh MUA Bước 3: Chọn mã HĐ Bước 4: Chọn Loại lệnh LO Bước 5: Nhập KL = 1 Bước 6: Nhập giá đặt  là số thập phân có từ 2 chữ số sau dấu phẩy trở lên Bước 7: Bấm Đặt lệnh	Bước 7: Hệ thống tự đồng làm tròn		DVKH	PASS	PASS								
TC_177				Bước 1: Đăng nhập TKCK- sub 80 Bước 2: Chọn lệnh BÁN Bước 3: Chọn mã HĐ Bước 4: Chọn Loại lệnh LO Bước 5: Nhập KL = 1 Bước 6: Nhập giá đặt  là số thập phân có từ 2 chữ số sau dấu phẩy trở lên Bước 7: Bấm Đặt lệnh	Bước 7: Hệ thống tự đồng làm tròn		DVKH	PASS	PASS								
TC_178	Kiểm tra khối lượng đặt lệnh			Bước 1: Đăng nhập TKCK- sub 80 Bước 2: Chọn lệnh MUA Bước 3: Chọn mã HDTL chỉ số Bước 4: Nhập KL là số 0, KL > KL giới hạn cho phép đặt lệnh Bước 5: Nhập giá  Bước 6: Bấm đặt lệnh	Bước 6: Thông báo Khối lượng không hợp lệ		DVKH	PASS	PASS								
TC_179				Bước 1: Đăng nhập TKCK- sub 80 Bước 2: Chọn lệnh BÁN Bước 3: Chọn mã HDTL chỉ số Bước 4: Nhập KL là số 0,  KL > KL giới hạn cho phép đặt lệnh Bước 5: Nhập giá  Bước 6: Bấm đặt lệnh	Bước 6: Thông báo Khối lượng không hợp lệ		DVKH	PASS	PASS								
TC_180	Kiểm tra thay đổi Số dư tài sản đảm bảo có thể rút		Sub 80 có số vị thế = 0	Bước 1: Nhập TKCK hoặc đăng nhập TKCK- sub 80 Bước 2: Chọn lệnh MUA Bước 3: Chọn mã HĐ Bước 4: Chọn Loại lệnh LO, hiệu lực Day Bước 5: Nhập KL = X Bước 6: Nhập giá đặt thỏa mãn điều kiện trần sàn Bước 7: Bấm Đặt lệnh	Bước 7: Lệnh đặt thành công, số dư tài sản đảm bảo có thể đặt giảm tương ứng với sức mua X HĐ		DVKH	PASS	PASS								
TC_181				Bước 1: Nhập TKCK hoặc đăng nhập TKCK- sub 80 Bước 2: Chọn lệnh BÁN Bước 3: Chọn mã HĐ Bước 4: Chọn Loại lệnh LO, hiệu lực Day Bước 5: Nhập KL = X Bước 6: Nhập giá đặt thỏa mãn điều kiện trần sàn  Bước 7: Bấm Đặt lệnh	Bước 7: Lệnh đặt thành công, số dư tài sản đảm bảo có thể đặt giảm tương ứng với sức mua X HĐ		DVKH	PASS	PASS								
TC_182			Sub 80 có vị thế LONG = x	Bước 1: Nhập TKCK hoặc đăng nhập TKCK- sub 80 Bước 2: Chọn lệnh MUA Bước 3: Chọn mã HĐ Bước 4: Chọn Loại lệnh LO, hiệu lực Day Bước 5: Nhập KL = X Bước 6: Nhập giá đặt thỏa mãn điều kiện trần sàn Bước 7: Bấm Đặt lệnh	Bước 7: Đặt lệnh thành công, số dư tài sản đảm bảo có thể đặt giảm tương ứng với sức mua X HĐ		DVKH	PASS	PASS								
TC_183				Bước 1: Nhập TKCK hoặc đăng nhập TKCK- sub 80 Bước 2: Chọn lệnh BÁN Bước 3: Chọn mã HĐ Bước 4: Chọn Loại lệnh LO, hiệu lực Day Bước 5: Nhập KL = X sao cho X= 2x Bước 6: Nhập giá đặt thỏa mãn điều kiện trần sàn Bước 7: Bấm Đặt lệnh	Bước 7: Đặt lệnh thành công, số dư tài sản đảm bảo có thể đặt KHÔNG THAY ĐỔI		DVKH	PASS	PASS								
TC_184				Bước 1: Nhập TKCK hoặc đăng nhập TKCK- sub 80 Bước 2: Chọn lệnh BÁN Bước 3: Chọn mã HĐ Bước 4: Chọn Loại lệnh LO, hiệu lực Day Bước 5: Nhập KL = X sao cho X > 2x Bước 6: Nhập giá đặt thỏa mãn điều kiện trần sàn Bước 7: Bấm Đặt lệnh	Bước 7: Đặt lệnh thành công, số dư tài sản đảm bảo có thể đặt giảm tương ứng với sức mua (X-2x) HĐ		DVKH	PASS	PASS								
TC_185				Bước 1: Nhập TKCK hoặc đăng nhập TKCK- sub 80 Bước 2: Chọn lệnh BÁN Bước 3: Chọn mã HĐ Bước 4: Chọn Loại lệnh LO, hiệu lực Day Bước 5: Nhập KL = X sao cho X < 2x Bước 6: Nhập giá đặt thỏa mãn điều kiện trần sàn Bước 7: Bấm Đặt lệnh	Bước 7: Đặt lệnh thành công, số dư tài sản đảm bảo có thể đặt KHÔNG THAY ĐỔI		DVKH	PASS	PASS								
TC_186			Sub 80 có vị thế SHORT = x	Bước 1: Nhập TKCK hoặc đăng nhập TKCK- sub 80 Bước 2: Chọn lệnh BÁN Bước 3: Chọn mã HĐ Bước 4: Chọn Loại lệnh LO, hiệu lực Day Bước 5: Nhập KL = X Bước 6: Nhập giá đặt thỏa mãn điều kiện trần sàn Bước 7: Bấm Đặt lệnh	Bước 7: Đặt lệnh thành công, số dư tài sản đảm bảo có thể đặt giảm tương ứng với sức mua X HĐ		DVKH	PASS	PASS								
TC_187				Bước 1: Nhập TKCK hoặc đăng nhập TKCK- sub 80 Bước 2: Chọn lệnh MUA Bước 3: Chọn mã HĐ Bước 4: Chọn Loại lệnh LO, hiệu lực Day Bước 5: Nhập KL = X sao cho X= 2x Bước 6: Nhập giá đặt thỏa mãn điều kiện trần sàn Bước 7: Bấm Đặt lệnh	Bước 7: Đặt lệnh thành công, số dư tài sản đảm bảo có thể đặt KHÔNG THAY ĐỔI		DVKH	PASS	PASS								
TC_188				Bước 1: Nhập TKCK hoặc đăng nhập TKCK- sub 80 Bước 2: Chọn lệnh MUA Bước 3: Chọn mã HĐ Bước 4: Chọn Loại lệnh LO, hiệu lực Day Bước 5: Nhập KL = X sao cho X > 2x Bước 6: Nhập giá đặt thỏa mãn điều kiện trần sàn Bước 7: Bấm Đặt lệnh	Bước 7: Đặt lệnh thành công, số dư tài sản đảm bảo có thể đặt giảm tương ứng với sức mua (X-x) HĐ		DVKH	PASS	PASS								
TC_189				Bước 1: Nhập TKCK hoặc đăng nhập TKCK- sub 80 Bước 2: Chọn lệnh MUA Bước 3: Chọn mã HĐ Bước 4: Chọn Loại lệnh LO, hiệu lực Day Bước 5: Nhập KL = X sao cho X < 2x Bước 6: Nhập giá đặt thỏa mãn điều kiện trần sàn Bước 7: Bấm Đặt lệnh	Bước 7: Đặt lệnh thành công, số dư tài sản đảm bảo có thể đặt KHÔNG THAY ĐỔI		DVKH	PASS	PASS								
TC_190	Sửa lệnh thường	Sửa lệnh phiên ATO		Bước 1: Đăng nhập TKCK- sub 80 Bước 2: Đặt lệnh giá ATO Bước 3: Bấm Sửa lệnh Bước 4: Sửa KL Bước 5: Bấm Sửa	Bước 5: Thông báo Không được phép Sửa lệnh		DVKH	N/A	N/A								
TC_191				Bước 1: Đăng nhập TKCK- sub 80 Bước 2: Đặt lệnh MUA giá LO Bước 3: Bấm Sửa lệnh Bước 4: Sửa KL Bước 5: Bấm Sửa	Bước 5: Thông báo Không được phép Sửa lệnh		DVKH	N/A	N/A								
TC_192				Bước 1: Đăng nhập TKCK- sub 80 Bước 2: Đặt lệnh BÁN giá LO Bước 3: Bấm Sửa lệnh Bước 4: Sửa GIÁ nằm trong khoảng trần sàn Bước 5: Bấm Sửa	Bước 5: Thông báo Không được phép Sửa lệnh		DVKH	N/A	N/A								
TC_193				Bước 1: Đăng nhập TKCK- sub 80 Bước 2: Đặt lệnh BÁN giá LO Bước 3: Bấm Sửa lệnh Bước 4: Sửa KL Bước 5: Bấm Sửa	Bước 5: Thông báo Không được phép Sửa lệnh		DVKH	N/A	N/A								
TC_194				Bước 1: Đăng nhập TKCK- sub 80 Bước 2: Đặt lệnh BÁN giá LO Bước 3: Bấm Sửa lệnh Bước 4: Sửa GIÁ nằm trong khoảng trần sàn Bước 5: Bấm Sửa	Bước 5: Thông báo Không được phép Sửa lệnh		DVKH	N/A	N/A								
TC_195		Sửa lệnh phiên liên tục	Sửa lệnh Chờ khớp	Bước 1: Đăng nhập TKCK- sub 80 Bước 2: Đặt lệnh MUA giá LO Bước 3: Bấm Sửa lệnh ở trạng thái Xác nhận tiếp nhận Bước 4: Sửa KL với điều kiện đủ sức mua Bước 5: Bấm Sửa	Bước 5: Thông báo Sửa lệnh thành công. Lệnh cũ hết hiệu lực và sinh ra lệnh mới, sức mua thay đổi tương ứng		DVKH	PASS	PASS								
TC_196				Bước 1: Đăng nhập TKCK- sub 80 Bước 2: Đặt lệnh MUA giá LO Bước 3: Bấm Sửa lệnh ở trạng thái Xác nhận tiếp nhận Bước 4: Sửa GIÁ trong khoảng trần sàn với điều kiện đủ sức mua Bước 5: Bấm Sửa	Bước 5: Thông báo Sửa lệnh thành công. Lệnh cũ hết hiệu lực và sinh ra lệnh mới, sức mua thay đổi tương ứng		DVKH	PASS	PASS								
TC_197				Bước 1: Đăng nhập TKCK- sub 80 Bước 2: Đặt lệnh BÁN giá LO Bước 3: Bấm Sửa lệnh ở trạng thái Xác nhận tiếp nhận Bước 4: Sửa KL với điều kiện đủ sức mua Bước 5: Bấm Sửa	Bước 5: Thông báo Sửa lệnh thành công. Lệnh cũ hết hiệu lực và sinh ra lệnh mới, sức mua thay đổi tương ứng		DVKH	PASS	PASS								
TC_198				Bước 1: Đăng nhập TKCK- sub 80 Bước 2: Đặt lệnh BÁN giá LO Bước 3: Bấm Sửa lệnh ở trạng thái Xác nhận tiếp nhận Bước 4: Sửa GIÁ trong khoảng trần sàn với điều kiện đủ sức mua Bước 5: Bấm Sửa	Bước 5: Thông báo Sửa lệnh thành công. Lệnh cũ hết hiệu lực và sinh ra lệnh mới, sức mua thay đổi tương ứng		DVKH	PASS	PASS								
TC_199				Bước 1: Đăng nhập TKCK- sub 80 Bước 2: Đặt lệnh MUA giá LO Bước 3: Bấm Sửa lệnh ở trạng thái Xác nhận tiếp nhận Bước 4: Sửa KL với điều kiện vượt ngoài sức mua Bước 5: Bấm Sửa	Bước 5: Thông báo Sửa lệnh KHÔNG THÀNH CÔNG và không sinh ra lệnh mới, giữ nguyên lệnh cũ		DVKH	PASS	PASS								
TC_200				Bước 1: Đăng nhập TKCK- sub 80 Bước 2: Đặt lệnh BÁN giá LO Bước 3: Bấm Sửa lệnh ở trạng thái Xác nhận tiếp nhận Bước 4: Sửa KL với điều kiện vượt ngoài sức mua Bước 5: Bấm Sửa	Bước 5: Thông báo Sửa lệnh KHÔNG THÀNH CÔNG và không sinh ra lệnh mới, giữ nguyên lệnh cũ		DVKH	PASS	PASS								
TC_201				Bước 1: Đăng nhập TKCK- sub 80 Bước 2: Đặt lệnh MUA giá LO Bước 3: Bấm Sửa lệnh ở trạng thái Xác nhận tiếp nhận Bước 4: Sửa GIÁ nằm NGOÀI khoảng trần sàn Bước 5: Bấm Sửa	Bước 5: Thông báo Giá nằm ngoài khoảng trần sàn, sửa lệnh không thành công		DVKH	PASS	PASS								
TC_202				Bước 1: Đăng nhập TKCK- sub 80 Bước 2: Đặt lệnh BÁN giá LO Bước 3: Bấm Sửa lệnh ở trạng thái Xác nhận tiếp nhận Bước 4: Sửa GIÁ nằm NGOÀI khoảng trần sàn Bước 5: Bấm Sửa	Bước 5: Thông báo Giá nằm ngoài khoảng trần sàn, sửa lệnh không thành công		DVKH	PASS	PASS								
TC_203			Sửa lệnh khớp 1 phần	Bước 1: Đăng nhập TKCK- sub 80 Bước 2: Đặt lệnh MUA giá LO Bước 3: Bấm Sửa lệnh ở trạng thái Khớp 1 phần Bước 4: Sửa KL với điều kiện KL sửa =< KL đã khớp Bước 5: Bấm Sửa	Bước 5: Thông báo Không thể sửa lệnh do KL sửa < KL đã khớp		DVKH	N/A	N/A								
TC_204				Bước 1: Đăng nhập TKCK- sub 80 Bước 2: Đặt lệnh BÁN giá LO Bước 3: Bấm Sửa lệnh ở trạng thái Khớp 1 phần Bước 4: Sửa KL với điều kiện KL sửa =< KL đã khớp Bước 5: Bấm Sửa	Bước 5: Thông báo Không thể sửa lệnh do KL sửa < KL đã khớp		DVKH	N/A	N/A								
TC_205				Bước 1: Đăng nhập TKCK- sub 80 Bước 2: Đặt lệnh MUA giá LO Bước 3: Bấm Sửa lệnh ở trạng thái Khớp 1 phần Bước 4: Sửa KL với điều kiện KL sửa > KL đã khớp (đủ sức mua) Bước 5: Bấm Sửa	Bước 5: Sửa lệnh thành công. Sinh ra lệnh mới với KL đặt = KL sửa - KL lệnh gốc đã khớp		DVKH	N/A	N/A								
TC_206				Bước 1: Đăng nhập TKCK- sub 80 Bước 2: Đặt lệnh BÁN giá LO Bước 3: Bấm Sửa lệnh ở trạng thái Khớp 1 phần Bước 4: Sửa KL với điều kiện KL sửa > KL đã khớp (đủ sức mua) Bước 5: Bấm Sửa	Bước 5: Sửa lệnh thành công. Sinh ra lệnh mới với KL đặt = KL sửa - KL lệnh gốc đã khớp		DVKH	N/A	N/A								
TC_207				Bước 1: Đăng nhập TKCK- sub 80 Bước 2: Đặt lệnh MUA giá LO Bước 3: Bấm Sửa lệnh ở trạng thái Khớp 1 phần Bước 4: Sửa giá trong khoảng trần sàn Bước 5: Bấm Sửa	Bước 5: Sửa lệnh thành công. Sinh ra lệnh mới với KL đặt = KL sửa - KL lệnh gốc đã khớp, giá đặt = giá sửa		DVKH	N/A	N/A								
TC_208				Bước 1: Đăng nhập TKCK- sub 80 Bước 2: Đặt lệnh BÁN giá LO Bước 3: Bấm Sửa lệnh ở trạng thái Khớp 1 phần Bước 4: Sửa giá trong khoảng trần sàn Bước 5: Bấm Sửa	Bước 5: Sửa lệnh thành công. Sinh ra lệnh mới với KL đặt = KL sửa - KL lệnh gốc đã khớp, giá đặt = giá sửa		DVKH	N/A	N/A								
TC_209				Bước 1: Đăng nhập TKCK- sub 80 Bước 2: Đặt lệnh MUA giá LO Bước 3: Bấm Sửa lệnh ở trạng thái Khớp 1 phần Bước 4: Sửa giá NGOÀI khoảng trần sàn Bước 5: Bấm Sửa	Bước 5: Thông báo Giá nằm ngoài khoảng trần sàn, sửa lệnh không thành công		DVKH	N/A	N/A								
TC_210				Bước 1: Đăng nhập TKCK- sub 80 Bước 2: Đặt lệnh BÁN giá LO Bước 3: Bấm Sửa lệnh ở trạng thái Khớp 1 phần Bước 4: Sửa giá NGOÀI khoảng trần sàn Bước 5: Bấm Sửa	Bước 5: Thông báo Giá nằm ngoài khoảng trần sàn, sửa lệnh không thành công		DVKH	N/A	N/A								
TC_211			Sửa lệnh Đã sửa	Bước 1: Đăng nhập TKCK- sub 80 Bước 2: Đặt lệnh MUA giá LO, KL =1 Bước 3: Bấm Sửa khối lượng = 2 Bước 4: Tiếp tục thực hiện sửa lệnh vừa sửa ở Bước 3. Sửa KL =1 Bước 5: Bấm Sửa	Bước 5: Sửa lệnh thành công, sinh ra lệnh mới với KL =1 , giá = giá đặt ở bước 2		DVKH	PASS	PASS								
TC_212				Bước 1: Đăng nhập TKCK- sub 80 Bước 2: Đặt lệnh BÁN giá LO, KL =1 Bước 3: Bấm Sửa khối lượng = 2 Bước 4: Tiếp tục thực hiện sửa lệnh vừa sửa ở Bước 3. Sửa KL =1 Bước 5: Bấm Sửa	Bước 5: Sửa lệnh thành công, sinh ra lệnh mới với KL =1 , giá = giá đặt ở bước 2		DVKH	PASS	PASS								
TC_213				Bước 1: Đăng nhập TKCK- sub 80 Bước 2: Đặt lệnh MUA giá LO, KL =1, Giá đặt = X Bước 3: Bấm Sửa giá đặt thành Y Bước 4: Tiếp tục thực hiện sửa lệnh vừa sửa ở Bước 3. Sửa KL =2 Bước 5: Bấm Sửa	Bước 5: Sửa lệnh thành công, sinh ra lệnh mới, KL =2, giá đặt = Y		DVKH	PASS	PASS								
TC_214				Bước 1: Đăng nhập TKCK- sub 80 Bước 2: Đặt lệnh BÁN giá LO, KL =1, Giá đặt = X Bước 3: Bấm Sửa giá đặt thành Y Bước 4: Tiếp tục thực hiện sửa lệnh vừa sửa ở Bước 3. Sửa KL =2 Bước 5: Bấm Sửa	Bước 5: Sửa lệnh thành công, sinh ra lệnh mới, KL =2, giá đặt = Y		DVKH	PASS	PASS								
TC_215		Sửa lệnh phiên ATC		Bước 1: Đăng nhập TKCK- sub 80 Bước 2: Đặt lệnh giá ATC Bước 3: Bấm Sửa lệnh Bước 4: Sửa KL Bước 5: Bấm Sửa	Bước 5: Thông báo Không được phép Sửa lệnh		DVKH	N/A	N/A								
TC_216				Bước 1: Đăng nhập TKCK- sub 80 Bước 2: Đặt lệnh MUA giá LO Bước 3: Bấm Sửa lệnh Bước 4: Sửa KL Bước 5: Bấm Sửa	Bước 5: Thông báo Không được phép Sửa lệnh		DVKH	N/A	N/A								
TC_217				Bước 1: Đăng nhập TKCK- sub 80 Bước 2: Đặt lệnh BÁN giá LO Bước 3: Bấm Sửa lệnh Bước 4: Sửa GIÁ nằm trong khoảng trần sàn Bước 5: Bấm Sửa	Bước 5: Thông báo Không được phép Sửa lệnh		DVKH	N/A	N/A								
TC_218				Bước 1: Đăng nhập TKCK- sub 80 Bước 2: Đặt lệnh BÁN giá LO Bước 3: Bấm Sửa lệnh Bước 4: Sửa KL Bước 5: Bấm Sửa	Bước 5: Thông báo Không được phép Sửa lệnh		DVKH	N/A	N/A								
TC_219				Bước 1: Đăng nhập TKCK- sub 80 Bước 2: Đặt lệnh BÁN giá LO Bước 3: Bấm Sửa lệnh Bước 4: Sửa GIÁ nằm trong khoảng trần sàn Bước 5: Bấm Sửa	Bước 5: Thông báo Không được phép Sửa lệnh		DVKH	N/A	N/A								
TC_220		Sửa lệnh phiên nghỉ trưa		Bước 1: Đăng nhập TKCK- sub 80 Bước 2: Đặt lệnh MUA giá LO Bước 3: Bấm Sửa lệnh ở trạng thái Xác nhận tiếp nhận Bước 4: Sửa KL với điều kiện đủ sức mua Bước 5: Bấm Sửa	Bước 5: Lệnh sửa không thành công do ngoài giờ giao dịch		DVKH	N/A	N/A								
TC_221				Bước 1: Đăng nhập TKCK- sub 80 Bước 2: Đặt lệnh MUA giá LO Bước 3: Bấm Sửa lệnh ở trạng thái Xác nhận tiếp nhận Bước 4: Sửa GIÁ trong khoảng trần sàn với điều kiện đủ sức mua Bước 5: Bấm Sửa	Bước 5: Lệnh sửa không thành công do ngoài giờ giao dịch		DVKH	N/A	N/A								
TC_222				Bước 1: Đăng nhập TKCK- sub 80 Bước 2: Đặt lệnh BÁN giá LO Bước 3: Bấm Sửa lệnh ở trạng thái Xác nhận tiếp nhận Bước 4: Sửa KL với điều kiện đủ sức mua Bước 5: Bấm Sửa	Bước 5: Lệnh sửa không thành công do ngoài giờ giao dịch		DVKH	N/A	N/A								
TC_223				Bước 1: Đăng nhập TKCK- sub 80 Bước 2: Đặt lệnh BÁN giá LO Bước 3: Bấm Sửa lệnh ở trạng thái Xác nhận tiếp nhận Bước 4: Sửa GIÁ trong khoảng trần sàn với điều kiện đủ sức mua Bước 5: Bấm Sửa	Bước 5: Lệnh sửa không thành công do ngoài giờ giao dịch		DVKH	N/A	N/A								
TC_224				Bước 1: Đăng nhập TKCK- sub 80 Bước 2: Đặt lệnh MUA giá LO Bước 3: Bấm Sửa lệnh ở trạng thái Xác nhận tiếp nhận Bước 4: Sửa KL với điều kiện vượt ngoài sức mua Bước 5: Bấm Sửa	Bước 5: Lệnh sửa không thành công do ngoài giờ giao dịch		DVKH	N/A	N/A								
TC_225				Bước 1: Đăng nhập TKCK- sub 80 Bước 2: Đặt lệnh BÁN giá LO Bước 3: Bấm Sửa lệnh ở trạng thái Xác nhận tiếp nhận Bước 4: Sửa KL với điều kiện vượt ngoài sức mua Bước 5: Bấm Sửa	Bước 5: Lệnh sửa không thành công do ngoài giờ giao dịch		DVKH	N/A	N/A								
TC_226				Bước 1: Đăng nhập TKCK- sub 80 Bước 2: Đặt lệnh MUA giá LO Bước 3: Bấm Sửa lệnh ở trạng thái Xác nhận tiếp nhận Bước 4: Sửa GIÁ nằm NGOÀI khoảng trần sàn Bước 5: Bấm Sửa	Bước 5: Lệnh sửa không thành công do ngoài giờ giao dịch		DVKH	N/A	N/A								
TC_227				Bước 1: Đăng nhập TKCK- sub 80 Bước 2: Đặt lệnh BÁN giá LO Bước 3: Bấm Sửa lệnh ở trạng thái Xác nhận tiếp nhận Bước 4: Sửa GIÁ nằm NGOÀI khoảng trần sàn Bước 5: Bấm Sửa	Bước 5: Lệnh sửa không thành công do ngoài giờ giao dịch		DVKH	N/A	N/A								
